,well,celltype,channel.1,channel.2,channel.3,experiment,marker.1,marker.2,marker.3,media,rep,time.treatment,treatment.1,treatment,treatment.2,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
177,I15,IEC6,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,3,18hrs,ctrl,ctrl+BMP4,BMP4,0.555401662,802,84.522,24.4399197,4.455313891,0.305493725,438.5,67.4583,6.094133711,0.175307984,444.175,65.931222,6.101483143,0.167781376,102.72,29.20722,4.652678146,0.299279083,706,121.5732,6.572793135,0.184960152,128435,11860.8,11.76830944,0.080351714,295,48.9258,5.66682043,0.173707138,19.767,7.8866907,3.108187723,0.478440973,11.75,1.11195,2.480007943,0.159356064,22.655,5.3247579,3.241519449,0.340309583,35.4435,11.8808151,3.70571958,0.432272307,246,83.0256,5.52715084,0.393181392,20847,4868.8584,10.04140992,0.321485213,902,53.3736,6.799890729,0.061962095,37.39230769,5.948543706,3.614125768,0.181206825,18.82088452,4.750813078,2.859963694,0.307897164,17.336,4.6605531,2.87664779,0.274547256,118.75,29.28135,4.779599476,0.240113579,119.715,28.288008,4.787381627,0.235888332,21.3885,5.5456653,3.09065289,0.267744109,183,40.0302,5.220675675,0.220925903,34400,7533.0906,10.45420198,0.226689363,295,48.9258,5.66682043,0.173707138,22.5305,6.5656941,3.129020718,0.310780483,72,14.826,4.275111754,0.246028098,73.3485,14.0943369,4.297372738,0.220658555,27.503,7.5034386,3.331165842,0.304567491,161,31.1346,5.098220233,0.234659223,66212.5,13666.6068,11.09761163,0.226967901,902,53.3736,6.800238458,0.061985866,1.604245146,0.311162963,0.504487723,0.244230637,1.61049343,0.292066495,0.49000889,0.200156529,6.90205,1.39964853,1.957675331,0.285824207,39,8.1543,3.679267449,0.213609991,39.6745,8.2143453,3.702046616,0.226313814,8.7662,1.81425762,2.199211945,0.303670982,71,14.826,4.303927919,0.291359519,11554.5,2378.8317,9.368866963,0.233412326,295,48.9258,5.66682043,0.173707138,8.8404,1.75777056,2.204716951,0.245658765,26,4.4478,3.274986807,0.220420581,27.5815,4.8896148,3.324818582,0.202138954,11.148,2.22456717,2.445139866,0.286102341,75,16.3086,4.387889379,0.399653374,24822,4983.7599,10.12500822,0.209822028,902,53.3736,6.800190171,0.062028956,1.457142857,0.199569798,0.404280641,0.181120242,1.43620338,0.172736446,0.377228034,0.161636855
178,I16,SKMEL2,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,1,18hrs,ctrl,ctrl+BMP4,BMP4,0.240909091,159,76.999,19.3212432,4.348499719,0.293125446,466,81.543,6.12777579,0.168190165,461.75,74.27826,6.119728026,0.155192428,94.841,23.6786046,4.562410915,0.279371163,686,118.608,6.553481934,0.168071369,164280,12883.794,12.01041289,0.093716879,357,51.891,5.890680613,0.141221696,31.991,9.6205914,3.614013332,0.482333544,15,2.9652,2.755359508,0.273397578,34.679,8.7606834,3.666942674,0.413647942,51.356,10.08168,4.090186342,0.416576351,257,4.4478,5.805505487,0.395832582,34968,9579.0786,10.56356392,0.407292647,988,50.4084,6.896621414,0.063387375,30.125,6.286794231,3.372416282,0.291343784,12.89300274,4.382247096,2.452785352,0.420027315,23.858,7.2780834,3.178849178,0.33779385,189,56.3388,5.226770567,0.299541773,188.97,55.22685,5.225690148,0.295255276,29.853,8.6821056,3.394093955,0.331259435,265,74.13,5.58347341,0.279496223,68432,19875.7356,11.11637119,0.295705722,357,51.891,5.890680613,0.141221696,52.597,18.5977344,3.930745903,0.356490437,109,42.9954,4.574277299,0.481091503,103.19,31.4503938,4.638328452,0.326154936,61.71,18.7578552,4.0939825,0.342367742,247,65.2344,5.52826833,0.304884816,105220,32276.202,11.53508813,0.323149439,988,50.4084,6.896754865,0.06338709,1.711442786,0.568492275,0.652493268,0.469661829,1.807561369,0.506146426,0.587361695,0.263047127,14.669,4.2002058,2.683651124,0.259924957,100,25.2042,4.601581506,0.260012273,99.574,24.2227188,4.605027946,0.253526578,18.391,5.0690094,2.909768922,0.252653407,162,41.5128,5.062561396,0.224312481,35737,10188.4272,10.49570738,0.254415414,357,51.891,5.890680613,0.141221696,25.228,9.11799,3.224314025,0.364089227,53,19.2738,3.919986895,0.40125238,53.427,16.2759828,3.987808442,0.292450896,28.933,9.5731482,3.401358764,0.368802172,139,37.065,4.997358619,0.392754154,52787,17021.7306,10.88453161,0.288642668,988,50.4084,6.896723687,0.063377534,1.825581395,0.567426977,0.68159461,0.38081839,1.865805474,0.459745054,0.617219504,0.237782152
179,I17,SKMEL2,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,2,18hrs,ctrl,ctrl+BMP4,BMP4,0.329496403,229,75.038,21.8105286,4.362313743,0.302090224,445,71.1648,6.118467097,0.164720919,447.55,66.464958,6.117525457,0.152121266,92.404,26.4584796,4.573004511,0.289534639,701,115.6428,6.569893238,0.169719335,166500,16530.99,12.022593,0.085245299,370,48.9258,5.905063972,0.145756391,30.153,9.392271,3.632541114,0.540635989,16,2.9652,2.790621922,0.246145942,33.843,8.339625,3.695547228,0.439972099,49.206,10.4834646,4.129029372,0.48101372,257,4.4478,5.871848418,0.477461495,34465,9604.2828,10.59906248,0.445318934,1000,48.9258,6.903515526,0.057231761,28.2,8.20372,3.327845174,0.289758822,12.96556445,5.515711616,2.421978229,0.471477179,23.234,7.0379022,3.156535774,0.328586055,180,56.3388,5.192839832,0.330229304,180.7,55.81989,5.195095915,0.32588522,28.773,8.1379914,3.372093624,0.326442091,255,71.1648,5.565371665,0.296552649,65647,18935.7672,11.10016023,0.343876803,370,48.9258,5.905063972,0.145756391,52.319,17.1210648,3.95567532,0.352822954,110,41.5128,4.61135047,0.481820458,108.96,34.292538,4.666348549,0.314410032,61.795,18.1010634,4.120070545,0.336060163,254,68.1996,5.551564956,0.278794943,107650,37405.998,11.5701013,0.322232212,1000,48.9258,6.903750147,0.057261239,1.580645161,0.431125386,0.581489363,0.449684777,1.677957781,0.426849682,0.528747366,0.253334182,12.335,2.9755782,2.538827896,0.278436137,84,22.239,4.430159924,0.28434163,84.59,21.608895,4.439491248,0.276248197,15.599,3.8488296,2.770196608,0.276504747,136,37.065,4.923725616,0.261911817,31563,9300.3498,10.34455579,0.28753542,370,48.9258,5.905063972,0.145756391,21.937,6.6138786,3.074404457,0.301927901,47,14.826,3.792520436,0.400491477,47.286,13.3167132,3.84588072,0.276919914,25.563,6.938568,3.247226756,0.282180069,124,31.1346,4.835113305,0.259768597,46971,13997.2266,10.7496306,0.283029869,1000,48.9258,6.903749924,0.057265032,1.729166667,0.4633125,0.637639488,0.380624639,1.777678867,0.401424651,0.593610528,0.231052223
180,I18,SKMEL2,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,3,18hrs,ctrl,ctrl+BMP4,BMP4,0.256814921,179,71.848,23.9039598,4.341296615,0.307741905,466,83.0256,6.158459894,0.166439348,463.34,69.563592,6.153178387,0.152859368,90.017,29.8847682,4.553270694,0.297318582,710,108.2298,6.579142643,0.167605538,156430,17791.2,11.97911903,0.105066031,336,45.9606,5.825938349,0.139925472,35.84,16.7133498,3.759280228,0.552149537,16,4.4478,2.809713099,0.249969003,39.267,15.6280866,3.788483954,0.454705115,57.426,21.3687138,4.229231209,0.487175433,320,96.369,5.9381473,0.458710576,37940,14643.6402,10.66377535,0.445744879,968,50.4084,6.875290083,0.056781713,28.64285714,7.068825,3.348746795,0.250152602,11.68269983,5.007462,2.364694433,0.455704717,25.259,8.6524536,3.267686769,0.338385706,197.5,58.5627,5.315472582,0.3022105,196.93,56.294322,5.314563341,0.297251945,31.402,11.0053398,3.482132695,0.338688627,278,81.543,5.665533842,0.286978217,67058,22855.7616,11.14050255,0.317684357,336,45.9606,5.825938349,0.139925472,54.876,16.1469966,4.007514487,0.307949314,120,44.478,4.716430675,0.418787251,116.98,38.3889618,4.730675333,0.305222517,65.548,17.316768,4.169188513,0.288084311,279,72.6474,5.613726152,0.263957777,110920,36236.2266,11.60617296,0.30204158,968,50.4084,6.875496849,0.056889798,1.687861272,0.512951327,0.599041907,0.39943219,1.800628684,0.479502351,0.583888008,0.267172587,14.084,4.4507652,2.674148114,0.391671819,93,26.6868,4.517679898,0.28383826,94.353,26.3176326,4.535416582,0.2839331,17.919,5.5493718,2.91110962,0.406165969,150,38.5476,5.046208,0.32952906,31553,9152.0898,10.36135341,0.302034702,336,45.9606,5.825938349,0.139925472,23.229,7.4782344,3.172449826,0.310368785,50,17.0499,3.862591462,0.377367614,50.958,14.069874,3.919453925,0.287733513,27.699,8.5160544,3.352814821,0.306297556,136,40.0302,4.984104544,0.415153613,49346,13794.1104,10.79485424,0.289675585,968,50.4084,6.87540003,0.05696906,1.810344828,0.587927586,0.655088436,0.359662951,1.84184624,0.478524644,0.615962657,0.251438757
181,I19,HCEC,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,1,18hrs,ctrl,ctrl+BMP4,BMP4,0.468085106,352,51.091,13.7785431,3.974032636,0.296571077,325,48.1845,5.79458216,0.163538386,327.815,46.33125,5.799579783,0.157261606,65.5045,18.2500647,4.207779798,0.298599519,538,111.9363,6.309542346,0.19757957,151175,12639.165,11.93748934,0.090567011,467,65.2344,6.137907536,0.149521256,18.811,6.5115792,3.084765447,0.596330547,12,1.4826,2.544802282,0.156973024,22.9595,4.9993272,3.279168991,0.40715395,32.7575,8.4745416,3.650053166,0.554029215,192,14.826,5.502832496,0.526805283,25617.5,6496.7532,10.27267907,0.402444712,1092.5,68.9409,6.993510931,0.06469504,25.97368421,4.419288462,3.249779878,0.192083345,13.86412511,4.433506274,2.520410791,0.402890963,19.538,6.4478274,2.983939725,0.380854578,138.75,45.9606,4.932450871,0.363205996,140.325,45.990252,4.93928895,0.358692386,24.222,7.968975,3.203202304,0.375624004,217,66.717,5.388430606,0.332399266,63804.5,19895.7507,11.07719559,0.33578495,467,65.2344,6.137907536,0.149521256,28.6695,11.3181684,3.383623775,0.445514523,114,37.43565,4.715129013,0.350716613,115.875,40.3408047,4.730922602,0.354123076,35.4565,13.4760927,3.600130945,0.433796594,235,70.4235,5.459246574,0.340796885,122965,40429.7607,11.72485901,0.339454855,1093.5,71.1648,6.993933708,0.06484331,1.221264571,0.1930182,0.217321858,0.196342223,1.220403682,0.205574825,0.208366348,0.199147386,10.3125,2.58283746,2.36928563,0.363805072,57.75,16.67925,4.055583493,0.318541078,59.431,17.368659,4.083859777,0.323043046,13.1535,3.4344429,2.619856887,0.387545929,113.5,31.8759,4.751915663,0.363267461,27813.5,8095.7373,10.22176738,0.315461066,467,65.2344,6.137907536,0.149521256,13.416,4.9941381,2.647848927,0.454045241,48,16.3086,3.868990688,0.356596351,49.6815,15.7948791,3.907746502,0.360917211,17.0605,6.6235155,2.905975673,0.492748244,121.5,36.3237,4.871470449,0.524073571,54323.5,18225.6018,10.90166452,0.357565971,1093.5,71.1648,6.993917347,0.064854936,1.178628389,0.240360909,0.186592804,0.21504848,1.182229013,0.25319877,0.176113275,0.221011563
182,I20,HCEC,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,2,18hrs,ctrl,ctrl+BMP4,BMP4,0.393700787,300,52.071,16.3656801,3.988952659,0.296554416,325.5,48.55515,5.806588464,0.156484059,328.545,48.770127,5.815644779,0.151322789,65.8485,20.8616646,4.219067161,0.298416391,559.5,116.3841,6.340993237,0.203465716,154810,14284.851,11.95347764,0.087980632,466,66.717,6.137829533,0.150979324,19.293,5.0541834,3.16066827,0.531177706,13,1.4826,2.571683579,0.148238204,23.7525,4.1675886,3.327005613,0.383025124,33.3185,6.2365569,3.716080817,0.477523369,192,1.4826,5.532486589,0.467742414,26727,6264.7263,10.32214468,0.385579043,1093.5,74.8713,6.99513928,0.067913096,25.27272727,4.708476923,3.234904885,0.184811986,13.18574829,4.426889828,2.488639165,0.403478493,17.6335,5.7962247,2.892996341,0.34929612,126,43.7367,4.87048901,0.359272326,127.49,44.3401182,4.879940131,0.354862209,22.4285,7.3633329,3.119692582,0.34249438,203.5,64.4931,5.33680833,0.322001506,59997,23658.5895,11.01777123,0.36153619,466,66.717,6.137829533,0.150979324,29.1935,11.0683503,3.385472799,0.390716891,114,37.065,4.754450332,0.353497762,113.12,35.6520822,4.767381547,0.345827526,36.406,13.6376961,3.598976367,0.382271601,233.5,71.9061,5.470769392,0.312439046,124715,40115.4495,11.76275412,0.336971005,1093.5,74.8713,6.995369902,0.067921601,1.112189092,0.181483529,0.116038678,0.175363463,1.116828946,0.178489684,0.112558584,0.174802432,8.98055,1.92804717,2.242100534,0.275657612,51,13.3434,3.958056211,0.289925014,51.627,13.3204197,3.978836423,0.286877293,11.392,2.51056071,2.484767412,0.276849294,97.5,24.4629,4.621123984,0.284948216,24343.5,6682.8195,10.11666622,0.30585181,466,66.717,6.137829533,0.150979324,12.711,4.18715892,2.562248792,0.362250273,45.5,15.5673,3.822038736,0.353358472,46.8545,14.9023539,3.851323681,0.334574421,16.0705,4.9933968,2.801619562,0.366767698,111.5,28.9107,4.769876596,0.376441391,51511,16516.9053,10.84668429,0.339241705,1093.5,74.8713,6.995360877,0.067919646,1.131182796,0.225735402,0.136017475,0.207410837,1.133095031,0.218927412,0.127512742,0.19246175
183,I21,HCEC,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,3,18hrs,ctrl,ctrl+BMP4,BMP4,0.514629948,299,53.483,15.0454248,3.973895139,0.270199567,298,48.9258,5.709832537,0.162635561,296.52,46.523988,5.70899206,0.156305049,67.432,18.495435,4.209526263,0.27062412,514,99.3342,6.24468972,0.193687826,149970,13284.096,11.93162399,0.089793296,504,77.0952,6.222627025,0.159317527,12.591,4.52193,2.809437395,0.58488343,11,1.4826,2.456789026,0.137547963,18.698,3.3981192,3.094680235,0.384957457,21.198,5.315121,3.37271592,0.570928673,128,5.9304,5.250796199,0.561795766,21650,4561.9602,10.11376891,0.373261415,1122,74.13,7.019090027,0.070398945,25.90909091,4.048268182,3.253043511,0.180338747,15.20412844,3.943251199,2.614311825,0.375216492,16.355,5.5360284,2.823717775,0.362763187,114,40.0302,4.754839954,0.357856358,115.66,39.3615474,4.764162051,0.355063098,20.571,6.8926074,3.046663109,0.356359903,184,57.8214,5.239401286,0.329356661,59283,19165.5702,10.98678935,0.340221407,504,77.0952,6.222627025,0.159317527,25.206,8.5887018,3.276877979,0.403472576,96,37.065,4.587058838,0.368886819,97.375,34.7773482,4.600456298,0.368775095,31.121,10.6139334,3.49227959,0.397591211,205,62.2692,5.354318796,0.3415127,109740,39007.206,11.61974883,0.35391408,1122,74.13,7.019289501,0.070320456,1.181818182,0.205102767,0.167781116,0.17585628,1.179185409,0.19705589,0.163705753,0.171719183,9.4037,2.09684118,2.275182293,0.300958052,53,13.3434,3.97145893,0.292774787,53.708,13.024641,3.99634733,0.290033205,11.891,2.7606012,2.530781163,0.334647843,103,28.1694,4.688272122,0.368269344,27423,7183.197,10.21897437,0.285836919,504,77.0952,6.222627025,0.159317527,12.762,5.1831696,2.572614977,0.432059771,45,16.3086,3.800455477,0.361824763,46.351,15.411627,3.833792509,0.357200852,16.25,6.22692,2.828003807,0.488025718,114,34.0998,4.812483254,0.531185109,52259,18013.59,10.85301376,0.351289633,1121,75.6126,7.019220291,0.070327496,1.168316832,0.212017616,0.171003453,0.190577426,1.161485468,0.21411818,0.16255482,0.191834297
184,I22,MALME3M,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,1,18hrs,ctrl,ctrl+BMP4,BMP4,0.54058193,353,119.55,39.496464,4.793370677,0.368417001,759,140.1057,6.632276306,0.195374388,745.99,126.584388,6.62079965,0.176987303,146.83,49.504014,5.001450056,0.356767076,1109,212.0118,7.011869403,0.192436476,258610,29755.782,12.47500271,0.112973567,352,51.891,5.854200931,0.184963154,50.884,14.5250322,4.013456352,0.404333139,17,2.9652,2.872804593,0.235462079,48.886,11.3433726,3.962218199,0.359315871,82.79,16.9802178,4.498644437,0.366504634,445,88.956,6.183384505,0.372552327,47474,11450.1198,10.83698991,0.361368879,972,56.3388,6.874771652,0.078287433,44,10.6561875,3.759471713,0.278128187,15.32740922,4.853993161,2.65858145,0.390691846,32.417,10.8555972,3.456559235,0.325327341,256,57.8214,5.539419412,0.29195424,254.02,56.887362,5.530576804,0.288338777,40.063,13.4679384,3.672933058,0.31921294,359,84.5082,5.865387401,0.271047831,89234,27179.0232,11.38478188,0.335619813,352,51.891,5.854200931,0.184963154,60.942,17.19816,4.10244746,0.309828772,112,43.7367,4.621308168,0.515391396,108.44,29.94852,4.698609382,0.304619107,69.292,18.317523,4.246417038,0.289836228,272,63.7518,5.624543236,0.25643975,106860,32127.942,11.57346395,0.316425816,972,56.3388,6.874853863,0.078319322,2.210169492,0.681819971,0.918111244,0.466271465,2.297445541,0.603501296,0.831967422,0.252075745,14.938,3.0571212,2.70062521,0.231018026,119,28.1694,4.758963544,0.251221175,118.32,27.5971164,4.759865832,0.247298994,18.812,3.7094652,2.939328174,0.232704085,179,35.5824,5.185921581,0.211904326,42130,11279.6208,10.614067,0.282846553,352,51.891,5.854200931,0.184963154,34.237,10.6643418,3.521985322,0.332702091,60.5,26.6868,4.027106875,0.502271454,63.286,19.9543134,4.151146689,0.311775782,39.748,11.8800738,3.676970039,0.311138844,165,40.0302,5.166925884,0.348461738,62567,20139.6384,11.02597566,0.33127463,972,56.3388,6.874828866,0.07834072,1.858974359,0.661813287,0.731856669,0.459450286,1.856514616,0.419148588,0.608719144,0.241653335
185,I23,MALME3M,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,2,18hrs,ctrl,ctrl+BMP4,BMP4,0.558292282,340,130.815,43.425354,4.877796313,0.335015291,767,134.9166,6.643120719,0.187067809,762.75,117.992721,6.633126815,0.170307962,162.245,53.121558,5.090085973,0.326386601,1155,217.2009,7.053809673,0.185801258,273775,28517.811,12.52265643,0.108934627,367.5,67.4583,5.88952903,0.190082015,45.1605,12.0186969,3.898881411,0.44144896,18,2.9652,2.922163244,0.256757724,44.9395,9.1987917,3.904662128,0.381698416,73.7555,14.2144275,4.408872292,0.397166589,385,8.8956,6.14102405,0.383942924,45453.5,10577.6097,10.79259431,0.385416739,990,65.9757,6.887931884,0.077237259,41.47149123,9.049636364,3.720957475,0.303790715,16.71259683,4.920143647,2.728464686,0.415486612,31.411,10.8570798,3.456587857,0.355041642,239.5,68.9409,5.491804473,0.308599528,238.07,67.940145,5.485275563,0.303293286,38.653,12.6213738,3.673534523,0.343962436,344,89.6973,5.846349021,0.283853383,90610.5,30644.6007,11.37480753,0.371840883,367.5,67.4583,5.88952903,0.190082015,59.7155,16.4353623,4.074957267,0.352458168,107,50.4084,4.551632292,0.548173187,106.555,30.5556447,4.664525407,0.329875349,68.2925,18.6703818,4.220242215,0.325776226,271,69.6822,5.61746881,0.279729813,105300,33640.194,11.55256156,0.347359261,990,65.9757,6.888033425,0.077198757,2.251068741,0.68744433,0.940172181,0.470340774,2.271803754,0.508118754,0.820750157,0.240660067,16.0505,5.2899168,2.779777087,0.516699114,280.5,255.0072,5.791500801,0.971044666,281.835,253.732164,5.79089375,0.970089176,20.694,6.8451642,3.003171722,0.516979916,351,270.5745,6.027532406,0.824291558,102665,97063.5981,11.68042399,1.006535407,367.5,67.4583,5.88952903,0.190082015,36.8935,14.3315529,3.561912581,0.532027312,222.75,256.86045,5.449457724,1.279123749,226.115,251.67135,5.494158012,1.210117281,42.8095,16.6407024,3.729556087,0.533992102,377,330.6198,6.008447445,0.868235216,226020,248935.953,12.38219187,1.221300992,990,65.9757,6.88803311,0.077202914,1.217087261,0.274764912,0.342043076,0.39408987,1.223774053,0.282759966,0.296735737,0.28161683
186,I24,MALME3M,DAPI,FITC,TRITC,TI16.TB,Hoechst,Smad23,Smad4,RPMI+5%FBS,3,18hrs,ctrl,ctrl+BMP4,BMP4,0.551056338,313,120.49,41.6447514,4.808968636,0.345622202,740.5,138.6231,6.610159571,0.173956612,735.03,131.032188,6.601591876,0.159579506,149.48,50.808702,5.020127378,0.33284867,1098,203.1162,7.013807074,0.184530409,268460,32928.546,12.50679525,0.114679516,376,60.7866,5.90520211,0.163138468,46.098,11.1817692,3.943956806,0.439027282,17,2.9652,2.879791822,0.228982703,44.806,9.058686,3.921409356,0.383247467,74.935,11.5880016,4.436058273,0.388695831,385,7.413,6.139163836,0.364659351,44183,9619.1088,10.81360211,0.383954844,992,63.7518,6.892191955,0.064588123,41.92105263,9.308052632,3.730367749,0.25094393,15.99775675,4.776461777,2.680182519,0.397332324,33.251,12.9371676,3.497102172,0.378503429,249,72.6474,5.506389007,0.307244292,247.87,72.558444,5.498105414,0.302737616,41.015,15.4738962,3.711723255,0.370630316,357,106.7472,5.865467973,0.298933172,90665,30964.101,11.40330992,0.3581646,376,60.7866,5.90520211,0.163138468,56.813,18.7608204,4.015158479,0.33936688,103,38.5476,4.547877803,0.506176442,101.83,28.0330008,4.639513855,0.305973848,65.489,19.9231788,4.161648838,0.312175414,252,63.7518,5.559029792,0.269046682,100560,26391.7626,11.53171767,0.314932586,992,63.7518,6.892203707,0.064606956,2.405,0.831079667,0.958511204,0.466653759,2.379960317,0.604999877,0.858591559,0.25424789,15.167,3.2973024,2.733568237,0.242616259,109,28.1694,4.71708122,0.25551981,109.91,27.072276,4.719695121,0.249949173,19.286,4.1853798,2.975139228,0.25517363,176,37.065,5.184059854,0.248228838,40869,11724.4008,10.62489703,0.28730765,376,60.7866,5.90520211,0.163138468,31.918,10.5279426,3.457790359,0.383533449,55,25.2042,3.957859895,0.495673133,59.772,17.2159512,4.085310786,0.326158386,36.458,11.0542656,3.610556606,0.376810182,155,38.5476,5.104737594,0.383109703,58652,17155.1646,10.9774992,0.341394678,992,63.7518,6.89218811,0.064597644,1.904761905,0.687421053,0.759221326,0.442057541,1.91279162,0.384847412,0.634384334,0.235115563
